id,bucket,variant,snr_out,stoi,pesq_wb
0029,changing_-5,as trained,13.004356384277344,0.8173373980620625,1.671910047531128
0029,changing_-5,n_hat zeroed,12.85036277770996,0.8139776665568497,1.6105222702026367
0029,changing_-5,ref zeroed,3.4455502033233643,0.6616819782166757,1.1927964687347412
0029,changing_-5,coh zeroed,12.84869384765625,0.8166869772434077,1.6742157936096191
0030,changing_-5,as trained,14.95267105102539,0.9534625352331092,2.507291555404663
0030,changing_-5,n_hat zeroed,14.968313217163086,0.9533739080972192,2.5043141841888428
0030,changing_-5,ref zeroed,10.755939483642578,0.8893048867142853,1.685591459274292
0030,changing_-5,coh zeroed,14.85430908203125,0.9578528772497226,2.5517396926879883
0031,changing_-5,as trained,11.631413459777832,0.9444184662268772,2.7919585704803467
0031,changing_-5,n_hat zeroed,11.562708854675291,0.9437606290400872,2.739257335662842
0031,changing_-5,ref zeroed,10.192798614501951,0.89824738675673,2.068084955215454
0031,changing_-5,coh zeroed,11.513014793395996,0.9407596783658486,2.766687393188477
0032,changing_-5,as trained,9.346341133117676,0.7566301617013984,1.5028411149978638
0032,changing_-5,n_hat zeroed,9.078346252441406,0.7534406930014816,1.479503154754639
0032,changing_-5,ref zeroed,-1.320885419845581,0.500800327243981,1.0729018449783323
0032,changing_-5,coh zeroed,8.908635139465332,0.7479605982967041,1.6431751251220703
0033,changing_-5,as trained,10.809690475463867,0.8534518397195346,1.316127061843872
0033,changing_-5,n_hat zeroed,10.791329383850098,0.8531255468375859,1.311268329620361
0033,changing_-5,ref zeroed,6.699475765228272,0.7267610588046727,1.1186686754226685
0033,changing_-5,coh zeroed,10.76378059387207,0.8519181794839937,1.349528670310974
0034,changing_-5,as trained,10.74100399017334,0.9119712521548252,2.008795738220215
0034,changing_-5,n_hat zeroed,10.608728408813477,0.91346803620911,1.983121633529663
0034,changing_-5,ref zeroed,2.3852076530456543,0.8472246654504422,1.191797971725464
0034,changing_-5,coh zeroed,10.70276165008545,0.9106646892085128,1.9958744049072263
0035,changing_-5,as trained,25.475879669189453,0.9874663638388772,2.6666042804718018
0035,changing_-5,n_hat zeroed,25.484743118286133,0.9874685490275016,2.6955416202545166
0035,changing_-5,ref zeroed,13.645061492919922,0.9472920928307746,1.931563258171081
0035,changing_-5,coh zeroed,23.7620906829834,0.9865474836618388,2.525688409805298
