system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s
gf0.70_nb1.0,0024,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_23964473,13.022442817687988,13.269966125488281,0.8562302203936949,1.8104472160339355,nan
gf0.70_nb1.0,0025,changing_0,changing,0.0,True,False,,,cvhi:common_voice_hi_26968240,9.314860343933105,8.774529457092285,0.8138948541195002,1.3673732280731201,nan
gf0.70_nb1.0,0026,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_27383943,9.039918899536133,8.679939270019531,0.8378448771997433,1.750114917755127,nan
gf0.70_nb1.0,0027,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24386323,14.825584411621094,14.680513381958008,0.9932149734251504,3.2754969596862793,nan
gf0.70_nb1.0,0028,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24511001,9.5889310836792,9.931791305541992,0.9109495800802073,1.8044354915618896,nan
gf0.70_nb1.0,0029,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24258404,14.088130950927734,13.919463157653809,0.9726353671016119,2.9154224395751953,nan
gf0.70_nb1.0,0030,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_26007723,14.703145980834961,14.58340072631836,0.9792154744823813,2.790620803833008,nan
gf0.70_nb1.0,0031,changing_0,changing,0.0,True,False,,,cvhi:common_voice_hi_25154353,8.954345703125,9.237733840942383,0.8328530295590574,1.4394419193267822,nan
gf0.70_nb1.0,0032,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24228510,12.233875274658203,11.978191375732422,0.9332889868609388,2.1520652770996094,nan
gf0.70_nb1.0,0033,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24427880,15.137384414672852,15.009468078613281,0.827342914785365,1.9978220462799072,nan
gf0.70_nb1.0,0034,changing_0,changing,0.0,False,False,,,ls:150-132655-0000,16.866514205932617,16.895023345947266,0.975852958977005,3.2159550189971924,nan
gf0.70_nb1.0,0035,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24427484,9.79937744140625,10.005151748657227,0.9425494877365368,2.7302258014678955,nan
gf0.70_nb1.0,0036,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_26254104,10.451807022094727,10.158072471618652,0.9095974145520538,1.956278681755066,nan
gf0.70_nb1.0,0037,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_26008916,13.017814636230469,12.807373046875,0.9399333482299376,2.2129197120666504,nan
gf0.70_nb1.0,0038,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_27005181,13.341302871704102,13.963517189025879,0.8599431841044135,1.744888186454773,nan
gf0.70_nb1.0,0039,changing_0,changing,0.0,False,False,,,cvhi:common_voice_hi_24510973,14.487403869628906,14.3695650100708,0.9401803735766775,2.177957534790039,nan
gf0.70_nb1.0,0000,changing_10,changing,10.0,False,False,,,ls:150-126112-0027,7.907650947570801,7.257419109344482,0.8775660804787798,2.1183698177337646,nan
gf0.70_nb1.0,0001,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24386852,16.393644332885742,17.916147232055664,0.9822459218838997,3.4466004371643066,nan
gf0.70_nb1.0,0002,changing_10,changing,10.0,False,False,,,ls:1898-145720-0013,16.615968704223633,16.699827194213867,0.983502042988985,3.6737475395202637,nan
gf0.70_nb1.0,0003,changing_10,changing,10.0,False,True,,,ls:226-122538-0002,21.863300323486328,22.122493743896484,0.9884624012104448,4.018372058868408,nan
gf0.70_nb1.0,0004,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24228465,15.820892333984375,15.85192584991455,0.9204713048343842,3.48183274269104,nan
gf0.70_nb1.0,0005,changing_10,changing,10.0,True,False,,,cvhi:common_voice_hi_27944990,16.42279815673828,16.559120178222656,0.9574156893975344,2.533916473388672,nan
gf0.70_nb1.0,0006,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24226287,16.175155639648438,16.267723083496094,0.9634014829367886,2.299023389816284,nan
gf0.70_nb1.0,0007,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24427448,20.985279083251953,23.26299476623535,0.963913556560417,2.8726696968078613,nan
gf0.70_nb1.0,0008,changing_10,changing,10.0,False,True,,,cvhi:common_voice_hi_24782649,19.67075538635254,22.3715877532959,0.9784043610248391,3.10502028465271,nan
gf0.70_nb1.0,0009,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_27005184,14.644449234008789,15.730223655700684,0.9406467201478801,2.4265379905700684,nan
gf0.70_nb1.0,0010,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_26007724,13.346891403198242,13.156757354736328,0.9755627504112063,2.715357542037964,nan
gf0.70_nb1.0,0011,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24228379,15.024023056030273,16.396955490112305,0.9675740457362911,2.988168716430664,nan
gf0.70_nb1.0,0012,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_26007725,14.742650032043457,15.869592666625977,0.9793257433596846,2.41915225982666,nan
gf0.70_nb1.0,0013,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_25154379,14.02908706665039,13.925561904907227,0.969627149232863,2.4088361263275146,nan
gf0.70_nb1.0,0014,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24759495,19.65507698059082,19.88811683654785,0.995849398994072,3.1293835639953613,nan
gf0.70_nb1.0,0015,changing_10,changing,10.0,True,False,,,ls:226-122538-0029,12.981010437011719,13.124600410461426,0.9424289836484468,2.5291991233825684,nan
gf0.70_nb1.0,0016,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_26254103,16.770549774169922,17.018508911132812,0.8457511251293232,2.7244324684143066,nan
gf0.70_nb1.0,0017,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24759434,20.4671573638916,20.600889205932617,0.9955152573861856,3.2128896713256836,nan
gf0.70_nb1.0,0018,changing_10,changing,10.0,False,False,,,ls:1263-139804-0028,16.371484756469727,16.283729553222656,0.9780047409098845,2.8421952724456787,nan
gf0.70_nb1.0,0019,changing_10,changing,10.0,False,False,,,ls:150-132655-0018,15.83123779296875,15.71875,0.9740411600159088,3.1689202785491943,nan
gf0.70_nb1.0,0020,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_25154438,20.626708984375,21.338653564453125,0.9315758721889318,2.0382320880889893,nan
gf0.70_nb1.0,0021,changing_10,changing,10.0,True,False,,,ls:226-131533-0030,16.1095027923584,16.272350311279297,0.8987933682779451,1.827528476715088,nan
gf0.70_nb1.0,0022,changing_10,changing,10.0,False,False,,,ls:1263-139804-0007,12.606249809265137,13.140104293823242,0.9846763974245218,2.960515022277832,nan
gf0.70_nb1.0,0023,changing_10,changing,10.0,False,False,,,ls:1263-139804-0029,15.452262878417969,16.03184700012207,0.965808018555221,2.835890054702759,nan
gf0.70_nb1.0,0024,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24228245,5.217179775238037,4.135917663574219,0.9557575832508768,2.485574960708618,nan
gf0.70_nb1.0,0025,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24258325,22.115032196044922,23.17119598388672,0.9979186607001904,4.621035099029541,nan
gf0.70_nb1.0,0026,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_27005578,18.109895706176758,18.675029754638672,0.9911304764873752,3.4216127395629883,nan
gf0.70_nb1.0,0027,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_26254077,18.567049026489258,20.939207077026367,0.9820156172718771,3.6362056732177734,nan
gf0.70_nb1.0,0028,changing_10,changing,10.0,True,False,,,cvhi:common_voice_hi_23964473,14.643224716186523,14.641530990600586,0.8875465579500166,1.9286937713623047,nan
gf0.70_nb1.0,0029,changing_10,changing,10.0,False,False,,,ls:150-132655-0019,15.792380332946777,15.947895050048828,0.8875255834555671,3.0644118785858154,nan
gf0.70_nb1.0,0030,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24226416,17.98586082458496,17.916357040405273,0.9542623910895568,2.915734052658081,nan
gf0.70_nb1.0,0031,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_26254076,20.974491119384766,20.943931579589844,0.966379006993974,3.113262891769409,nan
gf0.70_nb1.0,0032,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24258308,15.988903999328613,15.928987503051758,0.9392195608381025,1.9964890480041504,nan
gf0.70_nb1.0,0033,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24782737,17.916465759277344,18.518634796142578,0.9824353364912096,2.830293655395508,nan
gf0.70_nb1.0,0034,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_26008948,16.351621627807617,16.636768341064453,0.8714795642463627,2.3136050701141357,nan
gf0.70_nb1.0,0035,changing_10,changing,10.0,False,False,,,cvhi:common_voice_hi_24258305,12.708855628967285,12.474992752075195,0.9642069409085081,2.5116984844207764,nan
gf0.70_nb1.0,0036,changing_10,changing,10.0,False,True,,,cvhi:common_voice_hi_26007714,15.404906272888184,15.45092487335205,0.9375930939725483,1.925307035446167,nan
